symbol,name,reportDate,fiscalDateEnding,estimate,currency
SKLTY,SKLTY,2025-02-11,2024-12-31,,AUD
SKLYF,SKLYF,2024-08-08,2024-06-30,,JPY
SKLYF,SKLYF,2024-11-26,2024-09-30,,JPY
SKLYF,SKLYF,2025-03-27,2024-12-31,,JPY
SKLZ,Skillz Inc - Class A,2024-07-31,2024-06-30,-1.39,USD
SKLZ,Skillz Inc - Class A,2024-11-06,2024-09-30,,USD
SKLZ,Skillz Inc - Class A,2025-03-12,2024-12-31,,USD
SKM,SK Telecom Co Ltd,2024-08-06,2024-06-30,,KRW
SKM,SK Telecom Co Ltd,2024-11-06,2024-09-30,,KRW
SKM,SK Telecom Co Ltd,2025-02-03,2024-12-31,,KRW
SKM,SK Telecom Co Ltd,2025-05-06,2025-03-31,,KRW
SKSBF,SKSBF,2024-07-19,2024-06-30,,USD
SKSBF,SKSBF,2024-11-06,2024-09-30,,USD
SKSBF,SKSBF,2025-03-27,2024-12-31,,USD
SKSUF,SKSUF,2024-07-26,2024-06-30,,JPY
SKSUF,SKSUF,2024-10-28,2024-09-30,,JPY
SKSUF,SKSUF,2025-01-28,2024-12-31,,JPY
SKSUY,SKSUY,2024-07-26,2024-06-30,,USD
SKSUY,SKSUY,2024-10-28,2024-09-30,,USD
SKSUY,SKSUY,2025-01-28,2024-12-31,,USD
SKSUY,SKSUY,2025-04-24,2025-03-31,,USD
SKT,Tanger Factory Outlet Centers Inc,2024-08-01,2024-06-30,0.19,USD
SKT,Tanger Factory Outlet Centers Inc,2024-11-04,2024-09-30,,USD
SKT,Tanger Factory Outlet Centers Inc,2025-02-13,2024-12-31,,USD
SKT,Tanger Factory Outlet Centers Inc,2025-05-16,2025-03-31,,USD
SKTCF,SKTCF,2024-09-15,2024-06-30,,USD
SKTCF,SKTCF,2024-12-22,2024-09-30,,USD
SKUFF,SKUFF,2024-07-18,2024-06-30,,USD
SKUFF,SKUFF,2024-10-30,2024-09-30,,USD
SKUFF,SKUFF,2025-01-31,2024-12-31,,USD
SKUFF,SKUFF,2025-04-24,2025-03-31,,USD
SKURF,SKURF,2024-07-29,2024-06-30,,JPY
SKX,Skechers U S A Inc - Class A,2024-07-25,2024-06-30,0.94,USD
SKX,Skechers U S A Inc - Class A,2024-10-24,2024-09-30,,USD
SKX,Skechers U S A Inc - Class A,2025-01-30,2024-12-31,,USD
SKX,Skechers U S A Inc - Class A,2025-05-23,2025-03-31,,USD
SKXJF,SKXJF,2024-08-05,2024-06-30,,USD
SKXJF,SKXJF,2024-11-05,2024-09-30,,USD
SKXJF,SKXJF,2025-02-05,2024-12-31,,USD
SKY,Skyline Champion Corp,2024-07-26,2024-06-30,0.74,USD
SKY,Skyline Champion Corp,2024-10-29,2024-09-30,,USD
SKY,Skyline Champion Corp,2025-02-03,2024-12-31,,USD
SKYE,SKYE,2024-08-07,2024-06-30,-0.19,USD
SKYE,SKYE,2024-11-11,2024-09-30,,USD
SKYE,SKYE,2025-03-19,2024-12-31,,USD
SKYED,SKYED,2024-08-07,2024-06-30,,USD
SKYH,Sky Harbour Group Corporation - Class A,2024-08-12,2024-05-31,-0.04,USD
SKYH,Sky Harbour Group Corporation - Class A,2024-08-12,2024-06-30,-0.04,USD
SKYH,Sky Harbour Group Corporation - Class A,2024-11-07,2024-08-31,,USD
SKYH,Sky Harbour Group Corporation - Class A,2024-11-07,2024-09-30,,USD
SKYH,Sky Harbour Group Corporation - Class A,2025-03-25,2024-12-31,,USD
SKYH,Sky Harbour Group Corporation - Class A,2025-05-12,2025-02-28,,USD
SKYH,Sky Harbour Group Corporation - Class A,2025-05-12,2025-03-31,,USD
SKYT,SkyWater Technology Inc,2024-08-05,2024-06-30,-0.11,USD
SKYT,SkyWater Technology Inc,2024-11-06,2024-09-30,,USD
SKYT,SkyWater Technology Inc,2025-02-24,2024-12-31,,USD
SKYT,SkyWater Technology Inc,2025-05-06,2025-03-31,,USD
SKYW,Skywest Inc,2024-07-25,2024-06-30,1.73,USD
SKYW,Skywest Inc,2024-10-24,2024-09-30,,USD
SKYW,Skywest Inc,2025-01-30,2024-12-31,,USD
SKYW,Skywest Inc,2025-05-07,2025-03-31,,USD
SKYZF,SKYZF,2024-08-22,2024-06-30,,USD
SKYZF,SKYZF,2024-10-31,2024-09-30,,USD
SKYZF,SKYZF,2025-02-20,2024-12-31,,USD
SLAB,Silicon Laboratories Inc,2024-07-24,2024-06-30,-0.64,USD
SLAB,Silicon Laboratories Inc,2024-10-30,2024-09-30,,USD
SLAB,Silicon Laboratories Inc,2025-02-05,2024-12-31,,USD
SLAB,Silicon Laboratories Inc,2025-04-22,2025-03-31,,USD
SLB,SLB,2024-07-19,2024-06-30,0.83,USD
SLB,SLB,2024-10-18,2024-09-30,,USD
SLB,SLB,2025-01-17,2024-12-31,,USD
SLB,SLB,2025-04-17,2025-03-31,,USD
SLBK,SLBK,2024-08-01,2024-06-30,,USD
SLBK,SLBK,2024-10-30,2024-09-30,,USD
SLBK,SLBK,2025-02-03,2024-12-31,,USD
SLBK,SLBK,2025-04-22,2025-03-31,,USD
SLCA,U.S. Silica Holdings Inc,2024-07-25,2024-06-30,0.28,USD
SLCA,U.S. Silica Holdings Inc,2024-11-01,2024-09-30,,USD
SLCA,U.S. Silica Holdings Inc,2025-02-25,2024-12-31,,USD
SLCA,U.S. Silica Holdings Inc,2025-04-24,2025-03-31,,USD
SLCJY,SLCJY,2024-08-15,2024-06-30,,USD
SLCJY,SLCJY,2024-11-13,2024-09-30,,USD
SLCJY,SLCJY,2025-03-04,2024-12-31,,USD
SLCJY,SLCJY,2025-05-06,2025-03-31,,USD
SLDB,Solid Biosciences Inc,2024-08-12,2024-06-30,-0.65,USD
SLDB,Solid Biosciences Inc,2024-11-06,2024-09-30,,USD
SLDB,Solid Biosciences Inc,2025-03-11,2024-12-31,,USD
SLDB,Solid Biosciences Inc,2025-06-11,2025-03-31,,USD
SLDP,Solid Power Inc - Class A,2024-06-29,2024-03-31,-0.09,USD
SLDP,Solid Power Inc - Class A,2024-08-06,2024-06-30,-0.08,USD
SLDP,Solid Power Inc - Class A,2024-11-05,2024-09-30,,USD
SLDP,Solid Power Inc - Class A,2025-02-25,2024-12-31,,USD
SLDP,Solid Power Inc - Class A,2025-05-05,2025-03-31,,USD
SLE,Super League Enterprise Inc,2024-09-06,2024-06-30,-0.67,USD
SLE,Super League Enterprise Inc,2024-11-12,2024-09-30,,USD
SLE,Super League Enterprise Inc,2025-03-25,2024-12-31,,USD
SLE_OLD,SLE_OLD,2024-08-12,2024-06-30,,USD
SLF,Sun Life Financial Inc,2024-08-12,2024-06-30,1.15,CAD
SLF,Sun Life Financial Inc,2024-11-04,2024-09-30,,CAD
SLF,Sun Life Financial Inc,2025-02-05,2024-12-31,,CAD
SLF,Sun Life Financial Inc,2025-05-07,2025-03-31,,CAD
SLFIF,SLFIF,2024-08-13,2024-06-30,,USD
SLFIF,SLFIF,2024-11-05,2024-09-30,,USD
SLFIF,SLFIF,2025-02-05,2024-12-31,,USD
SLFIF,SLFIF,2025-05-07,2025-03-31,,USD
SLFPF,SLFPF,2024-08-06,2024-06-30,,GBP
SLFPF,SLFPF,2025-02-25,2024-12-31,,GBP
SLFPY,SLFPY,2024-08-06,2024-06-30,,GBP
SLFPY,SLFPY,2025-02-25,2024-12-31,,GBP
SLFPY,SLFPY,2025-04-24,2025-03-31,,GBP
SLG,SL Green Realty Corp,2024-07-18,2024-06-30,-0.13,USD
SLG,SL Green Realty Corp,2024-10-16,2024-09-30,,USD
SLG,SL Green Realty Corp,2025-01-22,2024-12-31,,USD
SLG,SL Green Realty Corp,2025-04-15,2025-03-31,,USD
SLG-PI,SLG-PI,2024-07-17,2024-06-30,,USD
SLG-PI,SLG-PI,2024-10-16,2024-09-30,,USD
SLG-PI,SLG-PI,2025-01-22,2024-12-31,,USD
SLG-PI,SLG-PI,2025-04-15,2025-03-31,,USD
SLGC,SLGC,2024-08-12,2024-06-30,,USD
SLGC,SLGC,2024-11-06,2024-09-30,,USD
SLGD,SLGD,2024-06-21,2024-03-31,,USD
SLGD,SLGD,2024-08-12,2024-06-30,,USD
SLGD,SLGD,2024-11-05,2024-09-30,,USD
SLGD,SLGD,2025-03-24,2024-12-31,,USD
SLGD,SLGD,2025-05-06,2025-03-31,,USD
SLGG,SLGG,2024-08-12,2024-06-30,,USD
SLGGF,SLGGF,2024-09-27,2024-06-30,,USD
SLGGF,SLGGF,2024-12-19,2024-09-30,,USD
SLGGF,SLGGF,2025-02-12,2024-12-31,,USD
SLGL,Sol-Gel Technologies Ltd,2024-08-08,2024-06-30,-0.2,USD
SLGL,Sol-Gel Technologies Ltd,2024-11-07,2024-09-30,,USD
SLGL,Sol-Gel Technologies Ltd,2025-03-11,2024-12-31,,USD
SLGN,Silgan Holdings Inc,2024-07-24,2024-06-30,0.87,USD
SLGN,Silgan Holdings Inc,2024-10-23,2024-09-30,,USD
SLGN,Silgan Holdings Inc,2025-01-29,2024-12-31,,USD
SLGN,Silgan Holdings Inc,2025-04-29,2025-03-31,,USD
SLGWF,SLGWF,2024-08-22,2024-06-30,,CAD
SLGWF,SLGWF,2024-11-26,2024-09-30,,CAD
SLGWF,SLGWF,2025-05-28,2025-03-31,,CAD
SLI,Standard Lithium Ltd,2024-09-20,2024-06-30,,USD
SLI,Standard Lithium Ltd,2024-11-07,2024-09-30,,USD
SLI,Standard Lithium Ltd,2025-02-06,2024-12-31,,USD
SLLDY,SLLDY,2024-09-05,2024-06-30,,USD
SLLDY,SLLDY,2025-03-05,2024-12-31,,USD
SLLDY,SLLDY,2025-06-05,2025-03-31,,USD
SLLFF,SLLFF,2024-09-26,2024-06-30,,GBP
SLM,SLM Corp,2024-07-24,2024-06-30,0.43,USD
SLM,SLM Corp,2024-10-23,2024-09-30,,USD
SLM,SLM Corp,2025-01-22,2024-12-31,,USD
SLM,SLM Corp,2025-04-22,2025-03-31,,USD
SLMAF,SLMAF,2024-09-05,2024-06-30,,USD
SLMAF,SLMAF,2025-03-05,2024-12-31,,USD
SLMBP,SLM Corp,2024-07-24,2024-06-30,,USD
SLMBP,SLM Corp,2024-10-23,2024-09-30,,USD
SLMBP,SLM Corp,2025-01-22,2024-12-31,,USD
SLMBP,SLM Corp,2025-04-22,2025-03-31,,USD
SLMFF,SLMFF,2024-10-29,2024-08-31,,USD
SLNFF,SLNFF,2024-09-11,2024-07-31,,USD
SLNFF,SLNFF,2025-01-27,2024-10-31,,USD
SLNFF,SLNFF,2025-03-13,2025-01-31,,USD
SLNG,Stabilis Solutions Inc,2024-08-15,2024-06-30,,USD
SLNG,Stabilis Solutions Inc,2024-11-06,2024-09-30,,USD
SLNG,Stabilis Solutions Inc,2025-03-04,2024-12-31,,USD
SLNH,Soluna Holdings Inc,2024-08-12,2024-06-30,,USD
SLNO,Soleno Therapeutics Inc,2024-08-06,2024-06-30,-0.63,USD
SLNO,Soleno Therapeutics Inc,2024-11-05,2024-09-30,,USD
SLNO,Soleno Therapeutics Inc,2025-03-04,2024-12-31,,USD
SLNO,Soleno Therapeutics Inc,2025-06-06,2025-03-31,,USD
SLOFF,SLOFF,2024-07-16,2024-06-30,,NOK
SLOFF,SLOFF,2024-11-05,2024-09-30,,NOK
SLOFF,SLOFF,2025-02-26,2024-12-31,,NOK
SLOFF,SLOFF,2025-05-13,2025-03-31,,NOK
SLOIF,SLOIF,2024-07-23,2024-06-30,,EUR
SLOIF,SLOIF,2024-11-13,2024-09-30,,EUR
SLOIF,SLOIF,2025-05-20,2025-03-31,,EUR
SLOIY,SLOIY,2024-07-23,2024-06-30,,EUR
SLOIY,SLOIY,2024-11-13,2024-09-30,,EUR
SLOIY,SLOIY,2025-05-20,2025-03-31,,EUR
SLP,Simulations Plus Inc,2024-07-02,2024-05-31,0.15,USD
SLP,Simulations Plus Inc,2024-10-23,2024-08-31,,USD
SLP,Simulations Plus Inc,2025-01-01,2024-11-30,,USD
SLP,Simulations Plus Inc,2025-04-01,2025-02-28,,USD
SLQT,SelectQuote Inc,2024-09-11,2024-06-30,-0.15,USD
SLQT,SelectQuote Inc,2024-10-31,2024-09-30,,USD
SLQT,SelectQuote Inc,2025-02-05,2024-12-31,,USD
SLRC,SLR Investment Corp,2024-08-06,2024-06-30,0.43,USD
SLRC,SLR Investment Corp,2024-11-05,2024-09-30,,USD
SLRC,SLR Investment Corp,2025-02-25,2024-12-31,,USD
SLROF,SLROF,2024-07-24,2024-06-30,,AUD
SLROF,SLROF,2024-11-28,2024-09-30,,AUD
SLRX,Salarius Pharmaceuticals Inc,2024-08-08,2024-06-30,-53.6,USD
SLRX,Salarius Pharmaceuticals Inc,2024-11-07,2024-09-30,,USD
SLRX,Salarius Pharmaceuticals Inc,2025-03-20,2024-12-31,,USD
SLS,SELLAS Life Sciences Group Inc,2024-08-08,2024-06-30,-0.16,USD
SLS,SELLAS Life Sciences Group Inc,2024-11-07,2024-09-30,,USD
SLS,SELLAS Life Sciences Group Inc,2025-03-26,2024-12-31,,USD
SLS,SELLAS Life Sciences Group Inc,2025-05-12,2025-03-31,-0.21,USD
SLSDF,SLSDF,2024-08-23,2024-06-30,,USD
SLSDF,SLSDF,2024-11-14,2024-09-30,,USD
SLSR,SLSR,2024-08-07,2024-06-30,,USD
SLSR,SLSR,2024-11-12,2024-09-30,,USD
SLSR,SLSR,2025-05-07,2025-03-31,,USD
SLSSF,SLSSF,2024-08-07,2024-06-30,,USD
SLSSF,SLSSF,2024-11-12,2024-09-30,,USD
SLTCY,SLTCY,2024-07-25,2024-06-30,,USD
SLTCY,SLTCY,2024-10-24,2024-09-30,,USD
SLTCY,SLTCY,2025-03-06,2024-12-31,,USD
SLTCY,SLTCY,2025-04-30,2025-03-31,,USD
SLTTF,SLTTF,2024-07-30,2024-06-30,,USD
SLTTF,SLTTF,2024-11-12,2024-09-30,,USD
SLTTF,SLTTF,2025-02-13,2024-12-31,,USD
SLTTF,SLTTF,2025-05-02,2025-03-31,,USD
SLUNF,SLUNF,2024-09-18,2024-06-30,,EUR
SLVM,Sylvamo Corp,2024-08-07,2024-06-30,1.56,USD
SLVM,Sylvamo Corp,2025-05-16,2025-03-31,,USD
SLVMF,SLVMF,2024-11-28,2024-09-30,,USD
SLVRF,SLVRF,2024-08-14,2024-06-30,,CAD
SLVRF,SLVRF,2024-11-13,2024-09-30,,CAD
SLVRF,SLVRF,2025-02-26,2024-12-31,,CAD
SLVTF,SLVTF,2024-09-27,2024-06-30,,CAD
SLVYY,SLVYY,2024-07-31,2024-06-30,,EUR
SLVYY,SLVYY,2024-11-06,2024-09-30,,EUR
SLVYY,SLVYY,2025-03-11,2024-12-31,,EUR
SLVYY,SLVYY,2025-05-05,2025-03-31,,EUR
SLZNF,SLZNF,2025-04-18,2025-03-31,,CAD
SM,SM Energy Company,2024-07-31,2024-06-30,1.55,USD
SM,SM Energy Company,2024-10-31,2024-09-30,,USD
SM,SM Energy Company,2025-02-19,2024-12-31,,USD
SM,SM Energy Company,2025-04-30,2025-03-31,,USD
SMAGF,SMAGF,2024-08-27,2024-06-30,,CAD
SMAGF,SMAGF,2024-12-06,2024-09-30,,CAD
SMAGF,SMAGF,2025-05-28,2025-03-31,,CAD
SMAR,Smartsheet Inc - Class A,2024-09-05,2024-07-31,0.29,USD
SMAR,Smartsheet Inc - Class A,2024-12-05,2024-10-31,,USD
SMAR,Smartsheet Inc - Class A,2025-03-12,2025-01-31,,USD
SMAWF,SMAWF,2024-08-08,2024-06-30,,EUR
SMAWF,SMAWF,2024-11-14,2024-09-30,,EUR
SMAWF,SMAWF,2025-02-06,2024-12-31,,EUR
SMAYF,SMAYF,2024-06-25,2024-03-31,,GBP
SMAYF,SMAYF,2024-08-09,2024-06-30,,GBP
SMBC,Southern Missouri Bancorp Inc,2024-07-22,2024-06-30,1,USD
SMBC,Southern Missouri Bancorp Inc,2024-10-30,2024-09-30,,USD
SMBC,Southern Missouri Bancorp Inc,2025-01-27,2024-12-31,,USD
SMBK,SmartFinancial Inc,2024-07-22,2024-06-30,0.39,USD
SMBK,SmartFinancial Inc,2024-10-21,2024-09-30,,USD
SMBK,SmartFinancial Inc,2025-01-20,2024-12-31,,USD
SMBK,SmartFinancial Inc,2025-04-21,2025-03-31,,USD
SMBMD,SMBMD,2024-07-25,2024-06-30,,SGD
SMBMD,SMBMD,2025-02-23,2024-12-31,,SGD
SMBMF,SMBMF,2024-07-25,2024-06-30,,USD
SMBMF,SMBMF,2025-02-23,2024-12-31,,USD
SMBMY,SMBMY,2024-07-25,2024-06-30,,USD
SMBMY,SMBMY,2025-02-23,2024-12-31,,USD
SMBMY,SMBMY,2025-04-24,2025-03-31,,USD
SMBYD,SMBYD,2024-07-25,2024-06-30,,SGD
SMBYD,SMBYD,2025-02-23,2024-12-31,,SGD
SMCAY,SMCAY,2024-06-27,2024-03-31,,USD
SMCAY,SMCAY,2024-08-07,2024-06-30,,USD
SMCAY,SMCAY,2024-11-12,2024-09-30,,USD
SMCAY,SMCAY,2025-02-11,2024-12-31,,USD
SMCDF,SMCDF,2024-07-17,2024-06-30,,USD
SMCI,Super Micro Computer Inc,2024-08-06,2024-06-30,8.1,USD
SMCI,Super Micro Computer Inc,2024-10-30,2024-09-30,,USD
SMCI,Super Micro Computer Inc,2025-01-27,2024-12-31,,USD
SMCI,Super Micro Computer Inc,2025-04-28,2025-03-31,,USD
SMDPY,SMDPY,2024-06-25,2024-03-31,,USD
SMDPY,SMDPY,2024-07-31,2024-06-30,,USD
SMDPY,SMDPY,2024-10-29,2024-09-30,,USD
SMDPY,SMDPY,2025-01-29,2024-12-31,,USD
SMDZF,SMDZF,2024-12-27,2024-09-30,,CAD
SMEBF,SMEBF,2024-08-22,2024-06-30,,MYR
SMEBF,SMEBF,2024-11-25,2024-09-30,,MYR
SMEBF,SMEBF,2025-02-19,2024-12-31,,MYR
SMECF,SMECF,2024-06-27,2024-03-31,,USD
SMECF,SMECF,2024-08-07,2024-06-30,,USD
SMECF,SMECF,2024-11-12,2024-09-30,,USD
SMECF,SMECF,2025-02-11,2024-12-31,,USD
SMEGF,SMEGF,2024-08-07,2024-06-30,,EUR
SMEGF,SMEGF,2024-11-13,2024-09-30,,EUR
SMEGF,SMEGF,2025-02-05,2024-12-31,,EUR
SMFG,Sumitomo Mitsui Financial Group Inc,2024-07-29,2024-06-30,0.23,JPY
SMFG,Sumitomo Mitsui Financial Group Inc,2024-11-12,2024-09-30,,JPY
SMFG,Sumitomo Mitsui Financial Group Inc,2025-01-30,2024-12-31,,JPY
SMFKY,SMFKY,2024-07-31,2024-06-30,,EUR
SMFKY,SMFKY,2025-02-05,2024-12-31,,EUR
SMFKY,SMFKY,2025-04-25,2025-03-31,,EUR
SMFNF,SMFNF,2024-06-27,2024-03-31,,JPY
SMFNF,SMFNF,2024-07-29,2024-06-30,,JPY
SMFNF,SMFNF,2024-11-12,2024-09-30,,JPY
SMFNF,SMFNF,2025-01-30,2024-12-31,,JPY
SMFRF,SMFRF,2024-08-06,2024-06-30,,USD
SMFRF,SMFRF,2024-10-29,2024-09-30,,USD
SMFRF,SMFRF,2025-02-12,2024-12-31,,USD
SMFTF,SMFTF,2024-07-31,2024-06-30,,USD
SMFTF,SMFTF,2025-02-05,2024-12-31,,USD
SMG,Scotts Miracle-Gro Company - Class A,2024-07-31,2024-06-30,1.9,USD
SMG,Scotts Miracle-Gro Company - Class A,2024-11-06,2024-09-30,,USD
SMG,Scotts Miracle-Gro Company - Class A,2025-02-05,2024-12-31,,USD
SMGBF,SMGBF,2024-08-06,2024-06-30,,PHP
SMGBF,SMGBF,2024-11-11,2024-09-30,,PHP
SMGBF,SMGBF,2025-03-12,2024-12-31,,PHP
SMGBF,SMGBF,2025-04-24,2025-03-31,,PHP
SMGI,SMGI,2024-06-21,2024-03-31,,USD
SMGI,SMGI,2024-08-12,2024-06-30,,USD
SMGI,SMGI,2024-11-12,2024-09-30,,USD
SMGKF,SMGKF,2024-09-24,2024-07-31,,GBP
SMGKF,SMGKF,2024-11-15,2024-10-31,,GBP
SMGZY,SMGZY,2024-09-24,2024-07-31,,GBP
SMGZY,SMGZY,2024-11-15,2024-10-31,,GBP
SMGZY,SMGZY,2025-03-24,2025-01-31,,GBP
SMHGF,SMHGF,2024-08-19,2024-06-30,,USD
SMHI,SEACOR Marine Holdings Inc,2024-07-31,2024-06-30,-0.16,USD
SMHI,SEACOR Marine Holdings Inc,2024-10-30,2024-09-30,,USD
SMHI,SEACOR Marine Holdings Inc,2025-02-26,2024-12-31,,USD
SMHI,SEACOR Marine Holdings Inc,2025-04-29,2025-03-31,,USD
SMID,Smith-Midland Corp,2024-10-24,2024-09-30,,USD
SMID,Smith-Midland Corp,2025-06-09,2025-03-31,,USD
SMIT,SMIT,2024-07-31,2024-05-31,0,USD
SMIZF,SMIZF,2024-07-29,2024-06-30,,EUR
SMIZF,SMIZF,2024-11-01,2024-09-30,,EUR
SMIZF,SMIZF,2025-02-26,2024-12-31,,EUR
SMIZF,SMIZF,2025-05-07,2025-03-31,,EUR
SMKUF,SMKUF,2024-08-05,2024-06-30,,THB
SMKUF,SMKUF,2024-11-06,2024-09-30,,THB
SMKUF,SMKUF,2025-02-12,2024-12-31,,THB
SMKUY,SMKUY,2024-08-05,2024-06-30,,USD
SMKUY,SMKUY,2024-11-06,2024-09-30,,USD
SMKUY,SMKUY,2025-02-12,2024-12-31,,USD
SMLKF,SMLKF,2024-09-30,2024-07-31,,USD
SMLKF,SMLKF,2024-12-04,2024-10-31,,USD
SMLKF,SMLKF,2025-03-31,2025-01-31,,USD
SMLP,Summit Midstream Partners LP,2024-08-07,2024-06-30,,USD
SMLP,Summit Midstream Partners LP,2024-10-31,2024-09-30,,USD
SMLP,Summit Midstream Partners LP,2025-03-13,2024-12-31,,USD
SMLP,Summit Midstream Partners LP,2025-04-30,2025-03-31,,USD
SMLR,Semler Scientific Inc,2024-08-08,2024-06-30,0.56,USD
SMLR,Semler Scientific Inc,2024-11-07,2024-09-30,,USD
SMLR,Semler Scientific Inc,2025-03-03,2024-12-31,,USD
SMME,SMME,2024-10-11,2024-09-30,,USD
SMME,SMME,2025-02-19,2024-12-31,,USD
SMMF,Summit Financial Group Inc,2024-07-25,2024-06-30,0.96,USD
SMMF,Summit Financial Group Inc,2024-10-24,2024-09-30,,USD
SMMF,Summit Financial Group Inc,2025-01-23,2024-12-31,,USD
SMMF,Summit Financial Group Inc,2025-04-23,2025-03-31,,USD
SMMNY,SMMNY,2024-07-31,2024-06-30,0.3,EUR
SMMNY,SMMNY,2024-11-06,2024-09-30,,EUR
SMMNY,SMMNY,2025-01-30,2024-12-31,,EUR
SMMNY,SMMNY,2025-05-05,2025-03-31,,EUR
SMMT,Summit Therapeutics Inc,2024-08-07,2024-07-31,-0.06,USD
SMMT,Summit Therapeutics Inc,2024-08-07,2024-06-30,-0.06,USD
SMMT,Summit Therapeutics Inc,2024-11-05,2024-10-31,,USD
SMMT,Summit Therapeutics Inc,2024-11-05,2024-09-30,,USD
SMMT,Summit Therapeutics Inc,2025-02-18,2024-12-31,,USD
SMMT,Summit Therapeutics Inc,2025-04-29,2025-01-31,,USD
SMMT,Summit Therapeutics Inc,2025-04-29,2025-03-31,,USD
SMMYY,SMMYY,2024-08-05,2024-06-30,,USD
SMMYY,SMMYY,2024-11-06,2024-09-30,,USD
SMMYY,SMMYY,2025-02-06,2024-12-31,,USD
SMNEY,SMNEY,2024-08-07,2024-06-30,,EUR
SMNEY,SMNEY,2024-11-13,2024-09-30,,EUR
SMNEY,SMNEY,2025-02-05,2024-12-31,,EUR
SMNNY,SMNNY,2024-07-23,2024-06-30,,JPY
SMNNY,SMNNY,2024-10-22,2024-09-30,,JPY
SMNNY,SMNNY,2025-02-11,2024-12-31,,JPY
SMNNY,SMNNY,2025-04-21,2025-03-31,,JPY
SMOFF,SMOFF,2024-06-27,2024-03-31,,CAD
SMP,Standard Motor Products Inc,2024-07-31,2024-06-30,0.78,USD
SMP,Standard Motor Products Inc,2024-10-25,2024-09-30,,USD
SMP,Standard Motor Products Inc,2025-02-20,2024-12-31,,USD
SMPL,Simply Good Foods Company,2024-06-27,2024-05-31,0.48,USD
SMPL,Simply Good Foods Company,2024-10-22,2024-08-31,,USD
SMPL,Simply Good Foods Company,2025-01-02,2024-11-30,,USD
SMPL,Simply Good Foods Company,2025-04-02,2025-02-28,,USD
SMPNY,SMPNY,2024-06-24,2024-03-31,,USD
SMPNY,SMPNY,2024-08-07,2024-06-30,,USD
SMPNY,SMPNY,2024-11-15,2024-09-30,,USD
SMPNY,SMPNY,2025-02-12,2024-12-31,,USD
SMR,NuScale Power Corporation - Class A,2024-08-07,2024-06-30,-0.14,USD
SMR,NuScale Power Corporation - Class A,2024-11-06,2024-09-30,,USD
SMR,NuScale Power Corporation - Class A,2025-03-12,2024-12-31,,USD
SMR,NuScale Power Corporation - Class A,2025-05-07,2025-03-31,,USD
SMREF,SMREF,2024-06-21,2024-05-31,,USD
SMRT,SmartRent Inc - Class A,2024-08-06,2024-06-30,-0.02,USD
SMRT,SmartRent Inc - Class A,2024-11-05,2024-09-30,,USD
SMRT,SmartRent Inc - Class A,2025-03-03,2024-12-31,,USD
SMRT,SmartRent Inc - Class A,2025-05-06,2025-03-31,,USD
SMSEY,SMSEY,2024-08-14,2024-06-30,,USD
SMSEY,SMSEY,2024-11-11,2024-09-30,,USD
SMSEY,SMSEY,2025-03-11,2024-12-31,,USD
SMSEY,SMSEY,2025-06-06,2025-03-31,,USD
SMSI,Smith Micro Software Inc,2024-08-07,2024-06-30,-0.35,USD
SMSI,Smith Micro Software Inc,2024-11-06,2024-09-30,,USD
SMSI,Smith Micro Software Inc,2025-02-20,2024-12-31,,USD
SMSI,Smith Micro Software Inc,2025-05-06,2025-03-31,,USD
SMSMY,SMSMY,2024-08-13,2024-06-30,,AUD
SMSMY,SMSMY,2024-10-30,2024-09-30,,AUD
SMSMY,SMSMY,2025-02-17,2024-12-31,,AUD
SMSOF,SMSOF,2024-08-14,2024-06-30,,USD
SMSOF,SMSOF,2024-11-11,2024-09-30,,USD
SMSOF,SMSOF,2025-03-11,2024-12-31,,USD
SMSOF,SMSOF,2025-06-06,2025-03-31,,USD
SMSSY,SMSSY,2024-07-26,2024-06-30,,JPY
SMSSY,SMSSY,2024-10-25,2024-09-30,,JPY
SMSSY,SMSSY,2025-01-29,2024-12-31,,JPY
SMSZF,SMSZF,2024-07-26,2024-06-30,,USD
SMSZF,SMSZF,2024-10-25,2024-09-30,,USD
SMSZF,SMSZF,2025-01-29,2024-12-31,,USD
SMSZF,SMSZF,2025-04-24,2025-03-31,,USD
SMTC,Semtech Corp,2024-09-05,2024-07-31,0.1,USD
SMTC,Semtech Corp,2024-12-04,2024-10-31,,USD
SMTC,Semtech Corp,2025-03-26,2025-01-31,,USD
SMTC,Semtech Corp,2025-06-10,2025-04-30,,USD
SMTEF,SMTEF,2024-08-21,2024-06-30,,USD
SMTEF,SMTEF,2024-11-14,2024-09-30,,USD
SMTEF,SMTEF,2025-02-20,2024-12-31,,USD
SMTEF,SMTEF,2025-05-12,2025-03-31,,USD
SMTGF,SMTGF,2024-08-08,2024-06-30,,EUR
SMTGF,SMTGF,2024-11-14,2024-09-30,,EUR
SMTGY,SMTGY,2024-08-08,2024-06-30,,EUR
SMTGY,SMTGY,2024-11-14,2024-09-30,,EUR
SMTGY,SMTGY,2025-05-28,2025-03-31,,EUR
SMTI,Sanara MedTech Inc,2024-08-12,2024-06-30,-0.21,USD
SMTI,Sanara MedTech Inc,2024-11-11,2024-09-30,,USD
SMTI,Sanara MedTech Inc,2025-03-24,2024-12-31,,USD
SMTI,Sanara MedTech Inc,2025-05-12,2025-03-31,,USD
